LeadID,Age,Gender,Location,LeadSource,TimeSpent (minutes),PagesViewed,LeadStatus,EmailSent,DeviceType,ReferralSource,FormSubmissions,Downloads,CTR_ProductPage,ResponseTime (hours),FollowUpEmails,SocialMediaEngagement,PaymentHistory,Conversion,feedback
13859,22,Male,Islamabad,Organic,39,11,Warm,5,Mobile,ReferralSite,5,3,0.7,24,7,159,Good,0,"It’s useful, but not for my current situation."
6517,29,Male,Lahore,Referral,49,14,Hot,2,Tablet,Google,0,2,0.7,10,10,89,Good,1,The product is amazing!
24002,50,Female,Islamabad,Organic,8,15,Cold,6,Desktop,Direct,4,1,0.7,3,6,55,No Payment,1,A decent product with good value.
5850,40,Female,Islamabad,Organic,40,12,Hot,10,Tablet,Google,2,0,0.5,2,3,102,No Payment,1,A decent product with good value.
8294,34,Male,Multan,Referral,15,13,Hot,10,Tablet,Twitter,5,0,0.8,11,6,199,No Payment,0,"Not terrible, but I’ve seen better."
21437,26,Male,Karachi,Social Media,41,13,Hot,3,Tablet,ReferralSite,3,0,0.7,13,0,165,Good,1,"It’s nice to have, though not life-changing."
13606,44,Female,Karachi,Referral,10,15,Warm,10,Desktop,Twitter,0,1,0.2,14,5,43,Good,1,I really liked the product.
19666,60,Female,Sialkot,Referral,54,2,Hot,6,Tablet,Facebook,2,0,0.6,5,0,70,No Payment,0,The product quality is okay.
7698,31,Female,Islamabad,Email,52,14,Warm,7,Desktop,Direct,0,1,0.5,3,10,158,No Payment,1,This is exactly what I was looking for.
13936,47,Female,Gujranwala,Organic,25,4,Warm,4,Desktop,Facebook,0,1,0.5,1,6,128,Good,0,"I like it, but the price is too high."
2126,49,Male,Karachi,Organic,11,15,Hot,7,Tablet,Google,0,3,0.5,2,8,105,Good,1,Very satisfied with the service.
5594,60,Male,Quetta,Referral,56,2,Hot,0,Mobile,Facebook,3,2,0.2,21,8,155,No Payment,0,This product didn’t work well for me.
5127,43,Female,Lahore,Referral,39,14,Cold,10,Tablet,ReferralSite,2,1,0.5,18,8,54,Good,1,The product is amazing!
6911,38,Female,Islamabad,Referral,43,15,Warm,8,Desktop,Direct,0,0,0.5,7,10,22,No Payment,1,A decent product with good value.
17954,43,Male,Karachi,Email,55,15,Warm,7,Mobile,Twitter,3,3,0.2,2,5,186,No Payment,1,I use it regularly and it meets my expectations.
24749,45,Female,Sialkot,Social Media,16,9,Hot,6,Desktop,Twitter,3,1,0.3,4,5,87,No Payment,0,The product is not bad.
14411,59,Male,Multan,Referral,48,9,Hot,0,Desktop,ReferralSite,4,3,0.6,3,4,116,No Payment,0,This product didn’t work well for me.
6667,31,Male,Lahore,Organic,52,13,Hot,3,Tablet,Google,5,0,0.3,9,7,37,No Payment,1,The quality is impressive for the price.
